image_id	id	caption
341196	741129	A man riding a wave on top of a surfboard.
115823	52718	Two men are playing together in a park.
298691	300501	a big bowl on a table filled with broccoli
247609	766262	a wood bench is sitting near a pole
344222	582116	A jar filled with different types of fruit on a table.
427070	200281	A blue van parked in a desert field under a kite.
572571	632627	a pitcher throwing a ball towards a batter during a Dodgers game
87567	510003	A kitchen table is lined with cooking materials.
176306	28318	A giraffe is standing near some large boulders.
172911	119581	A car seat covered in a piece of cake and frosting.
33405	291533	A woman is walking her two dogs on the beach.
572907	495970	A man standing on a tennis court holding a racquet.
106331	554861	A baseball player has swung his bat during a game.
180798	672554	a cellphone sitting on a blue mesh blanket
454457	583539	The skateboarder makes a jump above a rail and stairs.
360346	226187	A small propeller airplane taking off from a runway.
575219	315752	a cocker spaniel puppy laying on top of controlers
412764	214144	A crowd of people standing around a field.
320180	224220	an image of a woman sitting down on a couch with laptop
129632	192206	A close up of a zebra grazing in the leaves.
404805	411517	A woman on a boogie board riding a wave.
118209	668841	a couple of horse that are next to a fence
213033	471307	A man standing near the water with an umbrella.
570848	56835	a person in tennis wear holding a tennis racket
498350	78214	Motorcycle rider rides a rocky trail in the forest.
235000	728550	A man with a helmet riding on a motorcycle with a basket on it.
143927	219877	A ceramic coffee cup inside of a silver microwave oven.
256569	221974	A couple of people standing in a field playing with a frisbee.
514437	368050	A building is shown with trees in front of it.
455597	503680	a person in a kitchen with a stove some pots and pans
18563	503403	A woman standing in front of an oven near another woman.
214255	212914	An orange traffic cone sitting in the middle of traffic.
563882	208832	an image of a person on their cellular phone
396820	308959	A woman holding an umbrella in a square.
78823	721987	A dog standing on the back of a brown car.
422157	9639	A yellow city bus traveling down a busy street.
247880	122075	Group of surfing equipment sitting next to a beach.
427802	705046	A close up of dozens of of oranges stacked.
269873	19040	Group of people crossing the street behind trolly.
323370	473208	A baked sandwich, french fries, coleslaw, and silverware.
421889	98462	A muffin sitting on a plate with a fork while customers sit in the background.
80131	153052	A group of people sitting around a table in the kitchen.
190081	82488	A  young woman holding a giant tennis racquet
540186	259937	A view of a very large bathroom with mirrored walls.
451835	317014	A toddler in a grassy area playing with a Frisbee.
17073	791467	Two people walking down the sidewalk with each other near a Street
60569	90872	A smiling woman looks to be playing a Wii.
61316	500320	a kitchen with a nasty dirty kitchen with a light beam through the window
45959	387592	A bicycle parking sign on a pole at the corner of a street.
13081	815892	A man and a young boy working on laptop computers.
89355	659957	Black and white picture of two blond women walking on beach with surf board.
369386	378782	A red and green walled bathroom with a toilet.
258588	117583	A boy holding a tennis racquet on a tennis court.
359140	551662	a small toilet in a bathroom with tile walls
349794	21163	A massive tractor truck parked on a gravel road next to a forest.
210832	472306	a person jumping a skate board into the air
28535	736448	a person riding a surf board on a body of water
173138	784869	A man riding a board on top of a wave.
38259	442921	Plane in window with cloudy sky and chairs
261062	128540	the door to the room is open to the outside
113058	649006	A young man laying on a sofa using a laptop.
313562	280531	A woman selling raw carrots at an outdoor market
434672	2472	A teddy bear is propped up to look like it is reading a book.
278550	517722	a dog rests in a basket on a bike
429802	661800	A red fire hydrant placed near a building
381134	797605	a person that is spiting something up in a toilet
134459	120492	A group of people playing Frisbee in a field.
503595	193240	A piece of meat on a plate next to broccoli.
378701	217068	A row of up right surfboards inside of a building.
349622	398910	A man is skateboarding up a ramp in a skatepark.
463303	638132	the fire hydrant is behind a rock  and flowers
56092	328120	Horses kicking up dirt and grass, behind a fence.
255990	782588	sheep in a pen with some hay to eat
4498	118789	A young boy riding a skateboard on a street in front of a house.
315790	493029	a room with a computer monitor and a black cat on a chair
408221	443138	A very big elephant that is keeping an eye on the photographer.
33325	543348	Three people are sitting on a bench in the subway.
297595	349580	A person on a surfboard is surfing on a crashing wave.
439481	373348	A group of people near some people riding horses.
242427	784743	A room with tables and laptops and a power point screen.
437049	305067	The people are at tables on an outdoor patio.
187745	257489	a small yellow Cessna plane flying on a clear day
439015	497315	This is a close up of a zebra's face.
442536	612978	Two zebras that are standing in the grass.
140658	356118	A brick building with a tall clock tower beside it.
449675	385900	A plate of food and fork on a table.
322959	272538	Bread and fruit are on a table with a knife and fork.
528251	494643	A black and brown dog sits on a white rug with a toy donut in front of him.
477700	636218	the small plane is hanging in a building
126876	130023	A picture of a plane is flying in the air.
487435	664807	A woman riding skis down a snow covered slope.
53916	180100	Two zebra standing next to each other in a park.
451284	219279	Some hot chocolate is in front of a computer.
491835	411425	A woman is waiting for a train.
96785	338574	A couple of women standing next to each other in front of a store.
325347	160220	A man on a tennis court playing tennis
73445	704922	A street scene with a horse and carriage.
195897	598123	A restroom with a toilet basin, toilet paper and a mirror
260257	731941	A red stop sign sitting below a tall building.
118366	714565	A person that is laying down on a surfboard in the water.
38118	450172	A man on his skis on a snowy slope.
370561	432825	A man that is sitting in the sand near surfboards.
472143	740008	A young couple sit and enjoy their food outside a busy shopping area.
216677	603366	A white plate with a cut in half sandwich.
176730	117840	A young swimmer walks across surf boards being held.
538792	320802	A red and black motorcycle parked near another bike.
173598	708731	A pitcher throwing a ball during a baseball game.
144706	755575	A picture of a street light through a rainy lens.
382041	575649	a man in yellow is doing a trick on a skateboard
393478	488839	The green and yellow train is rounding the bend of a track.
427338	106595	A city made out of stone brick with large arches.
